Country;Year;Code;Crisis;Advanced Market;Emerging Market;LIDC;Small Developing State;Years since last crisis;Current account balance (percent of GDP);General government gross debt (Percent of GDP);General government net debt (Percent of GDP);"LOG – Gross domestic product per capita, current prices Purchasing power parity; (international dollars)";"LOG – Gross domestic product, current prices Purchasing power parity; (international dollars)";Inflation, average consumer prices (Index);Inflation, average consumer prices (Percent change);Unemployment rate (Percent of total labor force);Age dependency ratio (% of working-age population);Agriculture, forestry, and fishing, value added (% of GDP);GDP growth (annual %);GDP per capita growth (annual %);Gross domestic savings (% of GDP);Inflation, consumer prices (annual %);Population density (people per sq. km of land area);Real interest rate (%);Short-term debt (% of total external debt);Short-term debt (% of total reserves);Trade (% of GDP);Urban population (% of total population)
Singapore;2014;SGP;0;1;0;0;0;32;17,95;97,749;;4,92646175830433;2,66442759550589;99,483;1,025;1,95;27,6065953775619;0,0345408510735362;3,935540277;2,594723155;52,78458666;1,02514803;7714,702398;5,632323555;;;360,4673192;100
Singapore;2015;SGP;0;1;0;0;0;33;18,693;102,238;;4,93939318908647;2,6825105966601;98,963;-0,523;1,9;27,6094033900509;0,0326135138026483;2,976799316;1,762324686;52,65101108;-0,5226181671;7806,77292;2,210150171;;;329,4713989;100
South Africa;1980;ZAF;0;0;1;0;0;2;3,676;;;3,70841665065715;2,17201004161434;3,475;14,236;9,241;76,5528910558988;5,30465126297802;6,620583427;3,846701404;33,69329523;13,66024069;24,28801573;-11,00901069;;;56,50731651;48,425
South Africa;1981;ZAF;0;0;1;0;0;3;-5,521;;;3,75929532465677;2,23394746779757;4,008;15,348;9,824;75,9921671200667;5,43192356158015;5,36079106;2,680776202;30,04685646;15,25424427;24,92194396;2,32802853;;;52,19295563;48,591
South Africa;1982;ZAF;0;0;1;0;0;4;-3,984;;;3,77245520241248;2,25831874716014;4,558;13,721;10,755;75,6950201535144;4,70217419271838;-0,3834191084;-2,919738381;26,93618937;14,63903242;25,57305476;4,172433587;;;47,14181569;48,756
South Africa;1983;ZAF;0;0;1;0;0;5;-0,42;;;3,76983870345078;2,26690637558996;5,142;12,797;12,543;75,2002833538883;3,65363264011345;-1,846557746;-4,442485565;26,12963118;12,30320714;26,26777568;-0,3437746152;;;40,25620213;48,922
South Africa;1984;ZAF;0;0;1;0;0;6;-2,208;;;3,79591336987956;2,3039041792595;5,725;11,345;13,718;74,5331448961096;3,95744646864792;5,09915163;2,20281397;25,01217983;11,5264813;27,01218129;10,06093926;;;43,39294129;49,088
South Africa;1985;ZAF;0;0;1;0;0;7;3,599;;;3,79387904991454;2,31213079215704;6,675;16,594;15,452;73,7264435412149;4,28584356009718;-1,211540882;-4,093735958;25,51945928;16,29422694;27,823957;4,611218371;;;47,94826638;49,372
South Africa;1986;ZAF;0;0;1;0;0;8;3,781;;;3,7928488589451;2,32086466718797;7,883;18,102;16,049;72,9389214982082;4,12008256869787;0,01784924017;-3,207898037;24,06603109;18,65491893;28,75123363;-1,991766557;;;46,64892792;49,905
South Africa;1987;ZAF;1;0;1;0;0;9;5,289;;;3,80319003803607;2,34050558596413;9,183;16,49;16,592;72,5485388924291;4,62630373950649;2,100729021;-1,40869218;21,83871788;16,16058144;29,77465233;-2,044467074;;;44,97125413;50,439
South Africa;1988;ZAF;1;0;1;0;0;10;2,468;;;3,82688106372735;2,37342328606995;10,358;12,795;17,238;72,6131933244028;4,76800852835169;4,200109648;0,6485867885;21,55989306;12,77954482;30,82529161;-0,07580874409;;;45,85131225;50,972
South Africa;1990;ZAF;0;0;1;0;0;1;1,226;;;3,84925106902637;2,41498002937299;13,583;14,386;18,784;73,4857174230164;3,7770561775014;-0,3177604265;-3,339621184;18,17390158;14,32095573;32,87272173;4,811415257;;;38,21180092;52,037
South Africa;1991;ZAF;0;0;1;0;0;2;1,047;;;3,84875487120594;2,42498121906057;15,642;15,153;20,162;74,3266869450738;3,74350458027535;-1,018244968;-3,518471297;17,6728987;15,33480235;33,7245868;4,027493262;;;34,88160926;52,554
South Africa;1992;ZAF;0;0;1;0;0;3;1,336;;;3,838236240371;2,42538584381141;17,833;14,012;21,213;75,331964878653;3,14920989404015;-2,137032845;-4,128461353;17,01823578;13,87468038;34,42510861;3,654137358;;;34,3213535;53,038
South Africa;1993;ZAF;0;0;1;0;0;4;1,887;;;3,84296850709161;2,44088233121892;19,567;9,72;22,163;75,9483986027214;3,42257462613413;1,233557939;-0,5868061364;18,06330269;9,71746733;35,05546992;2,464687826;;;35,69812435;53,521
South Africa;1994;ZAF;0;0;1;0;0;5;0,01;;;3,85564330858791;2,46374222831056;21,283;8,773;22,89;75,893119965475;3,75544808249115;3,200000003;1,428936716;17,34558787;8,938524935;35,66757784;5,255469727;35,7113;234,880388;37,11460917;54,004
South Africa;1995;ZAF;0;0;1;0;0;6;-1,452;;;3,86869732624796;2,48601227798432;23,167;8,849;16,5;75,2242035681755;3,12158524596013;3,100000001;1,416824108;18,77272012;8,680444226;36,25953886;6,36739524;38,1457;216,7105873;39,47803378;54,486
South Africa;1996;ZAF;0;0;1;0;0;7;-1,014;;;3,88676136985214;2,51217724547847;24,867;7,338;20,3;74,131611168789;3,41658824480889;4,299999997;2,722433879;18,03554527;7,354113387;36,81639697;10,64480937;41,5815;462,7053917;42,19925173;54,967
South Africa;1997;ZAF;0;0;1;0;0;8;-1,314;;;3,89808917659027;2,53074894464617;27,008;8,613;22;72,3545656861655;3,265895498876;2,600000001;1,187492787;17,20699454;8,597782632;37,33032834;10,96989892;35,6728;183,438407;42,30133443;55,449
South Africa;1998;ZAF;0;0;1;0;0;9;-1,549;;;3,89848877771152;2,53777629292825;28,892;6,973;26,1;70,0412518761599;3,03418044396185;0,5000000003;-0,7430243532;17,32467829;6,880546378;37,79782704;12,69103362;43,9905;207,7685077;44,03574534;55,93
South Africa;1999;ZAF;0;0;1;0;0;10;-0,449;;;3,90843568880265;2,55415225428019;30,375;5,134;23,3;67,5950577605994;2,84639917281201;2,399999997;1,268070803;17,14241741;5,181492797;38,22031424;10,39506698;42,0492;144,2638516;42,25829602;56,411
South Africa;2000;ZAF;0;0;1;0;0;11;-0,113;37,929;37,291;3,92950322175584;2,5817494660531;31,992;5,322;23;65,009881220211;2,61474799327768;4,200000001;3,201510449;17,80893644;5,338951029;38,59010131;4,870582387;35,8216;124,0317343;46,22072174;56,891
South Africa;2001;ZAF;0;0;1;0;0;12;0,246;38,045;37,705;3,94285150192816;2,60299597234582;33,817;5,705;25,95;62,4066577298335;2,8124516945524;2,7;1,794442757;18,06482041;5,701900183;38,93339653;5,538341433;32,5347;109,5470924;49,17094519;57,368
South Africa;2002;ZAF;0;0;1;0;0;13;0,807;31,801;31,394;3,9593963187825;2,6254925120519;36,875;9,044;27,8;59,9170001436389;2,95697182549084;3,700374404;2,760877986;20,53796585;9,494710703;39,28934704;2,854185516;22,9458;103,0346894;53,46550163;57,898
South Africa;2003;ZAF;0;0;1;0;0;14;-0,735;31,514;30,916;3,9763018233023;2,64660367132797;39,058;5,921;27,65;57,6575514512762;2,65397752870021;2,949075468;2,001993713;21,23064903;5,679417711;39,65414602;8,047848389;27,9091;137,2930803;45,72386257;58,446
South Africa;2004;ZAF;0;0;1;0;0;15;-2,472;30,733;30,017;4,00249781378192;2,67745090713414;39,6;1,387;25,15;55,7508436598791;2,411716114862;4,554559907;3,581230211;19,32555633;-0,692030271;40,02676718;4,950384359;30,7807;91,00381557;45,64357522;58,993
South Africa;2005;ZAF;0;0;1;0;0;16;-2,792;29,637;25,83;4,03322184204795;2,71319475252783;40,933;3,367;24,65;54,2569707548958;2,08511798972012;5,277051973;4,286771531;20,25797178;2,062846165;40,4068511;4,761489203;38,9469;85,15166395;47,4277814;59,536
South Africa;2006;ZAF;0;0;1;0;0;17;-4,028;28,03;23,178;4,0648146381246;2,75007233874346;42,842;4,662;23,55;53,0782357005749;2,05097651238464;5,603806459;4,591102101;20,57415619;3,243907765;40,79809083;4,81030228;42,1052;95,32550097;53,76814127;60,077
South Africa;2007;ZAF;0;0;1;0;0;18;-4,846;24,326;19,92;4,09334672787208;2,78433123442563;45,9;7,139;23;52,1382727280694;2,35591400504256;5,360474054;4,29764521;20,64550379;6,177806835;41,21383739;4,546045669;40,138;88,77135294;57,12513914;60,616
South Africa;2008;ZAF;0;0;1;0;0;19;-5,018;24,045;20,138;4,10903660623516;2,80622272274294;50,958;11,02;22,525;51,5273935048307;2,57248876696489;3,191043886;2,028404688;19,8902702;10,07457552;41,68347938;6,745151503;42,2799;92,1709935;65,9745238;61,154
South Africa;2009;ZAF;0;0;1;0;0;20;-2,435;26,995;23,471;4,09858696968229;2,80226526902676;54,617;7,179;23,7;51,0883763195414;2,39949613487755;-1,538089135;-2,702155972;20,20132332;7,215314136;42,18217857;2,802508977;34,5877;73,69204838;49,58753533;61,687
South Africa;2010;ZAF;0;0;1;0;0;21;-1,336;31,185;26,408;4,11009621962765;2,82045893751317;56,917;4,211;24,875;50,6689277078122;2,10778749314158;3,039732881;1,817735697;19,63644693;4,089729895;42,68844109;3,49095979;27,8117;73,19336486;50,40608716;62,218
South Africa;2011;ZAF;0;0;1;0;0;22;-2,006;34,742;29,062;4,12585814130861;2,84293733245529;59,758;4,993;24,8;50,4124636877594;2,04389308620297;3,168556279;1,873318226;18,87208065;4,99926697;43,2311906;3,279301223;23,619;60,14573618;54,63635044;62,746
South Africa;2012;ZAF;0;0;1;0;0;23;-4,689;37,408;32,426;4,12029088955769;2,84399290670527;63,133;5,648;24,875;50,4525052061008;1,97670959546361;2,396232385;1,04422917;16,87792767;5,724657917;43,80963737;3,882872998;24,6566;71,97353135;55,58261719;63,272
South Africa;2013;ZAF;0;0;1;0;0;24;-5,326;40,356;35,248;4,1332443824113;2,86363092143988;66,758;5,742;24,725;50,7301457907816;1,92684924597199;2,485468008;1,099461735;17,05229211;5,784469097;44,41023832;2,509245497;25,5875;72,90953667;58,87502763;63,793
South Africa;2014;ZAF;0;0;1;0;0;25;-4,806;43,253;38,122;4,133368669892;2,87035473708282;70,833;6,104;25,1;50,9265443610204;2,12574854869936;1,413826452;-0,1722206093;16,98962727;6,129837703;45,11582076;3,56702763;28,4286;86,41621471;59,49957406;64,312
South Africa;2015;ZAF;0;0;1;0;0;26;-4,339;45,195;41,05;4,13662069964434;2,88018512509445;74,083;4,588;25,35;50,8467682107849;2,23397839045912;1,321862237;-0,7579281141;17,33380468;4,540642277;46,0613013;3,667742833;28,9835;80,68504575;56,72667614;64,828
Spain;1986;ESP;0;1;0;0;0;1;1,463;43,301;27,844;4,04253889313861;2,63134330142662;38,308;8,795;20,907;53,7780549542802;;3,253321706;2,945279405;22,62502377;8,794939323;77,25577447;;;;35,34734209;74,444
Spain;1987;ESP;0;1;0;0;0;2;-0,012;43,139;28,428;4,07624856460482;2,66606660395816;40,318;5,248;20,223;53,0033634006057;;5,547122619;5,273762859;22,11559747;5,248018635;77,45638115;;;;36,31996002;74,673
Spain;1988;ESP;0;1;0;0;0;3;-0,985;39,626;29,044;4,11274237235097;2,70348139412908;42,268;4,837;19,238;52,2258336445891;;5,094324204;4,871692072;23,0469259;4,837270665;77,62081331;;;;36,71348191;74,9
Spain;1989;ESP;0;1;0;0;0;4;-2,789;41,033;28,572;4,14978948098473;2,7413927190396;45,139;6,791;17,24;51,3966354322451;;4,827030271;4,662815197;22,26847334;6,79143584;77,74259971;;;;37,38418344;75,126
Spain;1990;ESP;0;1;0;0;0;5;-3,37;42,51;29,355;4,18137704231065;2,77374111221483;48,173;6,722;16,238;50,4789194783972;;3,781393555;3,675767951;22,40973191;6,721819522;77,82180442;;;;35,61073324;75,351
Spain;1991;ESP;0;1;0;0;0;6;-3,479;43,086;30,715;4,20550317702926;2,79901781080639;51,032;5,934;16,313;49,5308871406478;;2,546000585;2,285324777;21,79586251;5,934213443;78,02013455;;;;35,47854125;75,528
Spain;1992;ESP;0;1;0;0;0;7;-3,4;45,421;33,258;4,21753474053709;2,81248285773532;54,678;7,145;18,353;48,6624956449298;;0,9292153161;0,4361149897;20,21642404;5,924531262;78,40318156;;;;35,97784215;75,61
Spain;1993;ESP;0;1;0;0;0;8;-1,985;56,16;38,153;4,22061429539153;2,81691244573591;57,176;4,569;22,64;47,8829595000033;;-1,031491729;-1,543358244;19,75268383;4,569071737;78,81079209;;;;36,94989398;75,692
Spain;1994;ESP;0;1;0;0;0;9;-2,164;58,683;43,74;4,23864742298867;2,83611388149438;59,874;4,718;24,118;47,1821079380173;;2,383195326;1,896906895;20,56363453;4,71841374;79,18690533;;;;41,64447873;75,774
Spain;1995;ESP;0;1;0;0;0;10;-1,251;63,384;55,183;4,26418622078047;2,86266854604994;62,672;4,674;22,9;46,6272039038724;3,88459968561925;2,757494046;2,304957068;21,39764822;4,673803376;79,53718164;;;;44,77537409;75,856
Spain;1996;ESP;0;1;0;0;0;11;-0,859;67,526;58,88;4,28145313390533;2,88093929091215;64,928;3,599;22,08;46,2072528669501;4,38897553776244;2,660561604;2,233853417;22,04606268;3,558845593;79,86915746;;;;46,24521926;75,938
Spain;1997;ESP;0;1;0;0;0;12;-0,727;66,206;58,729;4,30420327280279;2,90483505446341;66,146;1,877;20,61;45,9237357803879;4,30221003412496;3,702494627;3,268766786;22,78438109;1,971073956;80,20460716;;;;51,16625712;76,019
Spain;1998;ESP;0;1;0;0;0;13;-1,685;64,212;56,191;4,32653165901377;2,92868255584362;67,313;1,764;18,605;45,7958388234585;4,15041196561827;4,393100735;3,961965254;23,46954008;1,834329999;80,53721969;;;;52,66145437;76,1
Spain;1999;ESP;0;1;0;0;0;14;-3,237;62,459;52,609;4,35050561039374;2,95489346306892;68,817;2,235;15,64;45,7341865450993;3,81737821101418;4,490553378;4,067886268;23,60425903;2,31034814;80,86431804;;;;54,63646695;76,181
Spain;2000;ESP;0;1;0;0;0;15;-4,31;57,815;47,258;4,37799340082325;2,98603101142084;71,215;3,484;13,857;45,780754540113;3,74530563354845;5,245943824;4,776400785;23,68476702;3,433515634;81,29832465;;;;60,08233375;76,262
Spain;2001;ESP;0;1;0;0;0;16;-4,375;54,05;44,458;4,40215920373368;3,01245757820077;73,227;2,825;10,54;46,0258718058771;3,67764014761916;3,933002765;3,214134567;24,18512025;3,589834133;81,94337639;;;;57,99715546;76,343
Spain;2002;ESP;0;1;0;0;0;17;-3,73;51,25;41,031;4,41361924703592;3,03086677344787;75,856;3,59;11,45;46,0923390866445;3,48901743975068;2,730948329;1,289977181;24,69301663;3,065656859;83,02251924;;;;55,09917924;76,533
Spain;2003;ESP;0;1;0;0;0;18;-3,883;47,712;38,554;4,42684295516925;3,05211655055;78,21;3,103;11,485;45,8273137465384;3,4311562499221;2,981936316;1,13629399;25,29759456;3,038888394;84,50881393;;;;53,4636891;76,778
Spain;2004;ESP;0;1;0;0;0;19;-5,482;45,366;35,884;4,44494307458104;3,07698613987646;80,598;3,054;10,965;45,3766739001802;3,12832703269699;3,122733517;1,358648611;24,58516447;3,039248811;85,98480508;;;;54,52418269;77,022
Spain;2005;ESP;0;1;0;0;0;20;-7,254;42,43;31,824;4,46586714687698;3,10597658791604;83,326;3,384;9,153;45,2072947936785;2,7690522635835;3,652084192;1,915746393;24,58341286;3,368814098;87,4654972;;;;54,76229758;77,263
Spain;2006;ESP;1;1;0;0;0;21;-8,851;39,064;26,795;4,4896193443632;3,13661594347566;86,293;3,561;8,453;45,2755818425708;2,41168014679879;4,102685741;2,357772472;24,87081886;3,515575768;88,97614934;;;;56,17713481;77,502
Spain;2007;ESP;1;1;0;0;0;22;-9,432;35,765;22,443;4,50810073395207;3,1635847250008;88,747;2,843;8,233;45,1782084917952;2,50795182694444;3,604738462;1,704571588;24,66409865;2,786797458;90,61490052;;;;57,74760376;77,74
Spain;2015;ESP;0;1;0;0;0;1;2,025;103,299;86,022;4,54350744280283;3,21012045993446;100;-0,629;22,058;50,9270584711965;2,73408948401435;3,838518877;3,919117265;22,02594955;-0,5003657099;92,95268592;;;;64,18320514;79,602
Sri Lanka;1980;LKA;0;0;1;0;0;200;-16,33;;;3,03640131013961;1,22822064886842;2,898;26,145;;69,3913622862211;27,8179872683271;5,846026516;3,981366773;17,86821892;26,1454101;238,2976399;;11,886;77,77475105;87,01730125;18,607
Sri Lanka;1981;LKA;0;0;1;0;0;201;-12,437;;;3,09244693187708;1,29010142075914;3,419;17,969;;68,9487825317644;27,9615910475854;5,699524767;3,92425137;19,09575907;17,9689955;242,3683304;;9,0964;57,87498904;76,99547085;18,676
Sri Lanka;1982;LKA;0;0;1;0;0;202;-13,615;;;3,13520582303709;1,33829709023269;3,789;10,826;;68,3823788440554;26,5994501995203;4,141495702;2,523698227;18,31878917;10,82574917;246,1928401;;10,4808;72,55073462;73,61393821;18,66
Sri Lanka;1983;LKA;0;0;1;0;0;203;-7,47;;;3,1610114349108;1,3691230495282;4,319;13,964;;67,613864865591;28,4760071964869;4,81399097;3,343443589;18,59696055;13,96438801;249,6960931;;9,8125;88,36486084;67,76013355;18,644
Sri Lanka;1984;LKA;0;0;1;0;0;204;-0,731;;;3,2000320065734;1,41279642871654;5,037;16,638;;66,804572498926;28,8564893174457;5,099146558;3,681266793;19,07171569;16,63825375;253,1107798;;6,4944;36,72967514;63,54766953;18,629
Sri Lanka;1985;LKA;0;0;1;0;0;205;-5,773;;;3,23031094709871;1,44732861352652;5,112;1,481;;65,9729989079758;28,0574636126251;4,999406369;3,565508166;16,71710547;1,481180122;256,615181;;5,8186;43,72250395;63,97721324;18,613
Sri Lanka;1986;LKA;0;0;1;0;0;206;-7,201;;;3,25289670085504;1,47418711581745;5,52;7,976;;65,0927977005575;27,4549968067798;4,355546917;2,912443174;16,7482198;7,976361936;260,2136023;;4,5167;48,9373998;59,04755006;18,597
Sri Lanka;1987;LKA;1;0;1;0;0;207;-6,091;;;3,26546877663913;1,49106739465329;5,946;7,717;;64,1569425297756;27,3022899310198;1,725610693;0,3169192365;17,21847471;7,717165606;263,8676288;;5,7493;88,31803682;60,88866071;18,582
Sri Lanka;1988;LKA;1;0;1;0;0;208;-7,811;;;3,28774799945422;1,51768403980097;6,777;13,992;;63,1805115780798;26,6836234329811;2,472685038;1,088377868;17,41271815;13,9915489;267,4810397;;11,1485;234,4516089;62,91320918;18,566
Sri Lanka;1994;LKA;0;0;1;0;0;1;-6,885;77,897;;3,46773238332491;1,72527441750101;13,912;8,448;13,127;57,4794898683438;23,9738394947883;5,599918725;4,50865129;18,21597558;8,448712487;287,2228353;;6,762;26,00858078;79,4307907;18,473
Sri Lanka;1995;LKA;0;0;1;0;0;2;-6,511;77,807;;3,4987115739635;1,75980377646967;14,979;7,675;12,267;56,2088060254811;23,1401230659566;5,500085234;4,537642718;16,52041415;7,674848734;289,8671982;;6,3763;25,34736123;81,63504909;18,458
Sri Lanka;1996;LKA;0;0;1;0;0;3;-5,311;76,227;;3,5534873716085;1,81753231697162;17,367;15,937;11,294;54,9506035650678;22,5390632811198;3,799967206;2,978892597;17,54936677;15,93583104;292,1783767;;6,7422;28,19222444;78,87396371;18,442
Sri Lanka;1997;LKA;0;0;1;0;0;4;-2,863;70,147;;3,60100881329394;1,86749695052871;19,028;9,565;10,501;53,8003155182142;21,9486006411524;6,405399696;5,67513558;17,84651449;9,573696264;294,1974645;;5,8114;23,06668307;80,13755331;18,427
Sri Lanka;1998;LKA;0;0;1;0;0;5;-1,85;74,243;;3,59646513801713;1,86515137117963;20,811;9,371;9,174;52,8479302595421;21,1644905234453;4,698423048;4,068482654;18,50939993;9,364243007;295,978281;;4,6386;21,0298611;78,49498913;18,411
Sri Lanka;1999;LKA;0;0;1;0;0;6;-3,508;77,695;;3,61256665517387;1,88355355776756;21,787;4,692;8,857;52,0503378994125;20,7284809437567;4,300540498;3,688197516;19,38448268;4,69170563;297,7262159;;9,3487;56,20947176;78,75147835;18,396
Sri Lanka;2000;LKA;0;0;1;0;0;7;-5,329;79,202;;3,65474431635102;1,92838560934154;23,133;6,176;7,573;51,3720887992269;19,9273150418722;6,000033158;5,401847092;18,00722149;6,17627591;299,4158986;;7,4007;60,50772711;88,6364417;18,38
Sri Lanka;2001;LKA;0;0;1;0;0;8;-0,932;84,364;;3,65278573045187;1,92951599245613;26,408;14,158;7,9;50,7824715533716;20,0666052033611;-1,545408134;-2,294234966;18,36040694;14,1584558;301,7106522;0,514847021;8,1766;53,92316058;80,89860153;18,365
Sri Lanka;2002;LKA;0;0;1;0;0;9;-1,166;96,301;;3,67194444172659;1,95212378320161;28,93;9,551;8,8;50,323127706611;14,2793225360883;3,964675685;2,928701395;16,00972349;9,55103167;304,7473609;4,676585245;9,3255;55,36240421;76,33513178;18,349
Sri Lanka;2003;LKA;0;0;1;0;0;10;-0,329;86,45;;3,70182865618144;1,98567341727029;31,525;8,969;8,4;50,0055446281956;13,230514884212;5,940269078;4,88393321;15,99122728;6,314637871;307,8166162;1,468679128;7,0669;32,47947588;75,33624733;18,334
Sri Lanka;2004;LKA;0;0;1;0;0;11;-2,654;86,499;;3,73268962266882;2,02020378090127;34,367;9,014;8,3;49,7502744656688;12,5438041438828;5,445061279;4,432015792;16,43262209;7,57592583;310,8025993;0,6113649641;8,8876;46,76015021;79,4829449;18,319
Sri Lanka;2005;LKA;0;0;1;0;0;12;-2,097;76,589;;3,76887405066704;2,05990783925047;38,15;11,009;7,7;49,5482243098778;11,8194768226447;6,241748044;5,251172269;17,89722853;11,6396861;313,7277308;0,3128454069;6,8329;28,23206947;73,60397296;18,303
Sri Lanka;2006;LKA;0;0;1;0;0;13;-4,484;74,29;;3,810818353013;2,10519669838218;41,942;9,939;6,6;49,4071371813989;11,3362802346632;7,668291901;6,601725541;16,97578505;10,02018361;316,8666241;1,413562674;5,834;24,4176217;71,26117849;18,288
Sri Lanka;2007;LKA;0;0;1;0;0;14;-3,66;71,849;;3,84774843880181;2,14533317024125;48,608;15,895;6,2;49,3614889659253;11,6831643328505;6,796826119;5,690761335;17,57560313;15,84211149;320,1826662;2,6732136;9,4441;38,01202453;68,60651166;18,272
Sri Lanka;2008;LKA;0;0;1;0;0;15;-8,063;68,782;;3,8780033199699;2,17868636173768;59,475;22,356;6;49,4053069204024;13,379200767591;5,950088145;4,869008445;13,86629097;22,56449553;323,4833838;2,204690475;16,6966;104,1452684;63,36904361;18,257
Sri Lanka;2009;LKA;0;0;1;0;0;16;-0,432;72,75;;3,89285951191086;2,19656303514805;61,558;3,503;5,9;49,5070986480806;12,691971303497;3,538912053;2,543916271;17,94147738;3,464963221;326,6221815;9,248011791;18,2192;66,3759602;49,14914153;18,242
Sri Lanka;2010;LKA;0;0;1;0;0;17;-1,833;68,731;;3,92856380160594;2,23524050513178;65,383;6,214;5;49,6128397777034;9,04833700695796;8,01596737;7,043494488;;6,217648893;329,5894913;-13,17004174;11,1399;33,57164615;;18,226
Sri Lanka;2011;LKA;0;0;1;0;0;18;-6,814;69,428;;3,97068107066799;2,28028008883345;69,783;6,73;4,1;49,7160849952849;9,53315934995748;8,669483012;7,67349357;;6,716768436;332,6382236;5,223912626;13,862;53,05936002;;18,211
Sri Lanka;2012;LKA;0;0;1;0;0;19;-5,655;67,504;;4,0260660343608;2,33622751435622;75,05;7,547;4;50,0241056221706;7,91028886801456;8,63218138;7,818600932;;7,542913732;335,1482539;2,551872342;17,9623;90,32626209;;18,196
Sri Lanka;2013;LKA;0;0;1;0;0;20;-3,301;69,457;;4,05091349820819;2,36446469068339;80,217;6,884;4,4;50,5214711756103;7,9246041166418;4,051746329;3,487417146;;6,908450348;336,9758571;5,835557368;17,2347;90,34340482;;18,198
Sri Lanka;2014;LKA;0;0;1;0;0;21;-2,41;69,561;;4,06843894084451;2,38604213650862;82,45;2,784;4,3;51,0248191886631;8,08070792347262;6,377978893;5,838557631;;3,179002282;338,6933025;5,80537155;17,3324;89,21466145;;18,218
Sri Lanka;2015;LKA;0;0;1;0;0;22;-2,211;76,334;;4,08664487635647;2,40824335822424;84,283;2,224;4,7;51,4556975323522;8,21693887941169;4,205955476;3,731046585;27,14459537;3,768367831;344,7352205;3,827736643;17,2739;103,9104986;46,91797081;18,256
Sweden;1980;SWE;0;1;0;0;0;48;-3,085;;;4,02250590212082;1,94251897901211;29,799;17,452;2,7;56,004171859434;4,80660584226949;1,699971439;1,493733159;24,05562783;13,70632236;20,40196671;;;;55,87916944;83,087
